500 125000
353 251 16
169 321 1
10 332 3
430 258 14
206 16 11
451 213 10
160 231 6
59 319 20
76 239 19
211 244 16
236 376 18
0 389 13
181 373 18
237 47 17
269 394 1
189 77 13
196 266 20
336 108 8
391 6 2
390 238 2
346 237 12
399 402 5
337 385 4
499 268 12
280 238 15
482 169 13
257 323 18
356 351 12
249 94 16
43 260 10
32 353 19
9 19 13
224 163 6
340 132 3
249 264 20
218 20 18
459 341 18
282 87 2
469 227 17
78 408 2
358 255 17
293 185 14
420 302 9
359 399 20
357 128 14
492 170 9
185 100 13
261 279 5
406 27 11
393 117 13
235 352 2
443 451 13
36 425 20
336 52 8
328 11 3
489 431 4
250 69 13
402 113 19
292 378 17
374 127 12
336 223 5
121 320 6
61 14 8
124 215 14
2 82 10
113 424 6
50 201 19
275 492 12
21 345 18
288 48 11
28 108 2
412 146 1
202 147 12
394 233 16
465 397 11
212 93 8
310 263 6
353 290 8
63 173 20
480 400 11
246 291 12
171 97 4
191 82 5
379 463 9
407 266 20
76 209 14
320 194 16
317 43 16
249 86 5
298 458 10
413 384 18
137 215 18
367 481 9
361 374 5
360 357 13
326 73 16
15 300 20
47 362 4
185 145 12
208 92 15
245 186 4
139 227 7
1 260 17
316 114 18
335 319 3
237 119 15
435 163 16
292 458 9
211 340 16
31 460 7
485 17 17
251 129 6
200 132 11
77 443 19
95 41 4
320 28 5
251 222 5
57 338 19
310 382 6
468 265 7
269 399 14
73 448 3
120 32 15
363 49 6
129 59 10
273 143 16
26 452 17
266 430 7
218 54 3
228 407 20
163 320 8
203 352 14
43 214 20
241 20 19
424 246 4
215 463 10
121 20 16
19 241 19
492 68 1
13 327 9
58 188 12
105 350 8
269 43 12
471 160 1
184 395 6
488 398 5
297 395 11
298 34 17
491 65 20
406 299 7
303 71 20
441 58 17
4 216 4
109 399 2
239 125 18
294 79 18
180 242 8
92 162 11
317 315 16
183 273 4
386 233 17
46 98 19
322 249 12
164 304 10
102 388 5
446 357 6
205 61 19
173 178 15
443 100 15
390 378 18
433 24 3
313 220 3
116 58 9
28 13 20
377 33 11
476 343 13
84 453 8
464 437 9
37 92 8
456 487 8
452 328 15
299 406 20
355 472 14
385 364 9
134 431 20
490 215 19
73 478 17
394 24 12
496 31 7
456 255 20
374 242 13
255 210 14
25 358 17
93 129 11
75 16 11
397 344 1
248 70 13
97 309 9
465 87 13
26 214 19
290 228 11
102 71 6
173 413 14
151 254 10
398 233 9
62 33 13
10 129 15
433 440 9
373 12 4
328 278 3
442 18 14
125 252 2
105 52 19
159 154 20
64 226 7
43 229 2
27 155 5
93 38 13
378 338 15
447 312 10
336 499 12
477 292 6
123 429 5
106 259 17
330 394 17
21 181 5
381 44 13
442 380 20
402 260 8
133 121 13
119 137 1
13 335 13
23 356 7
283 111 8
271 157 2
296 322 2
142 170 1
261 43 20
51 185 14
228 351 13
118 45 5
12 35 20
214 217 13
199 39 14
287 320 6
443 181 5
410 1 8
234 285 5
24 441 18
471 83 17
273 146 14
310 46 15
237 223 7
294 171 3
324 224 15
163 169 1
261 217 15
273 229 7
83 8 9
155 340 12
234 347 10
429 248 3
261 411 6
145 11 18
451 407 1
296 273 18
311 275 12
332 234 12
200 7 8
174 107 1
442 493 3
43 35 8
133 325 8
159 167 16
284 198 18
106 162 5
207 496 16
15 221 20
128 154 20
445 453 17
102 422 20
435 154 19
147 20 18
89 322 15
38 456 17
218 228 4
396 425 3
416 192 9
425 310 3
216 342 4
10 427 3
430 135 15
396 25 6
195 50 16
267 59 11
338 121 4
213 212 14
312 115 5
316 402 16
44 295 4
407 428 5
74 2 11
137 144 8
270 187 3
201 272 4
10 128 10
262 403 20
64 348 12
255 449 10
360 33 3
255 403 7
18 407 16
132 479 2
355 304 15
438 124 4
189 101 7
58 45 6
333 445 14
407 326 17
345 81 15
247 350 6
448 355 1
388 324 8
469 43 15
298 185 2
222 300 20
72 273 16
187 190 5
278 0 20
257 121 7
437 231 10
147 243 12
139 180 2
387 484 14
367 251 18
408 141 11
384 190 5
200 445 15
134 291 16
335 113 3
149 312 17
59 470 8
353 102 3
11 408 2
382 365 2
143 431 18
180 197 5
279 361 20
161 167 1
124 27 3
221 394 15
231 150 7
377 43 10
255 262 5
138 337 1
147 115 7
400 218 12
311 4 12
403 496 12
155 413 3
28 305 12
325 335 10
192 2 19
71 455 15
232 437 18
51 246 6
221 280 20
250 115 4
191 172 14
372 499 15
416 11 13
243 348 12
120 124 2
285 358 7
221 84 19
119 182 17
66 409 20
251 167 9
341 103 2
317 105 12
69 175 9
455 223 13
426 294 18
468 303 11
358 424 20
235 69 4
488 131 2
68 375 16
208 495 19
250 39 5
125 87 16
308 425 14
372 310 11
185 116 10
85 330 14
359 146 10
19 274 16
202 221 8
261 185 12
13 285 18
274 488 5
428 365 18
132 497 18
257 5 10
108 221 16
478 88 8
233 77 17
85 262 18
147 228 18
324 131 11
112 472 10
442 294 6
409 341 4
489 279 6
373 63 7
198 347 17
165 340 12
193 292 19
17 449 4
124 176 14
192 229 11
115 209 15
163 134 20
90 387 4
301 132 19
225 374 7
59 233 7
497 341 14
205 112 9
360 364 18
426 220 20
485 13 10
339 320 3
472 387 7
329 56 18
30 460 4
347 449 16
98 72 8
379 101 7
327 126 1
76 467 13
400 160 7
387 342 3
419 280 10
107 373 16
235 348 8
200 489 12
473 265 11
240 204 12
93 488 9
437 483 10
286 249 3
437 211 14
88 201 13
425 139 20
303 379 15
164 87 18
43 162 6
398 442 8
243 76 1
427 473 9
80 314 8
442 238 17
203 311 4
128 205 8
467 174 19
274 262 14
44 312 12
226 36 15
227 260 7
251 364 13
290 344 5
415 165 12
393 254 8
308 488 19
312 406 15
474 412 6
193 83 11
444 185 19
426 387 9
256 494 11
229 117 16
165 179 9
171 32 20
389 194 14
450 306 3
264 445 11
63 46 12
179 295 5
366 37 5
185 392 12
345 423 13
2 493 13
88 126 15
74 406 14
68 348 2
37 67 5
77 318 14
84 65 20
363 149 5
279 61 9
444 251 7
379 411 8
462 400 10
141 96 17
339 348 15
278 394 13
267 265 19
382 192 12
178 225 18
226 108 2
320 145 1
363 155 12
302 342 20
253 341 4
265 485 9
267 79 12
6 26 16
314 107 14
82 372 17
402 290 18
303 283 10
164 462 6
374 33 17
445 316 20
322 188 9
13 12 8
179 474 17
202 224 9
203 80 14
342 211 12
460 199 14
275 348 5
197 414 8
168 13 19
14 231 17
380 15 7
493 325 11
450 474 6
111 321 8
234 122 8
158 182 4
499 171 17
452 290 7
478 277 17
251 485 6
409 59 14
118 490 15
328 301 15
457 197 16
237 167 17
197 234 13
180 434 15
417 80 13
142 482 18
8 340 20
117 389 20
42 471 9
168 371 8
410 71 19
374 253 8
141 8 4
232 83 8
386 89 13
132 116 15
97 103 13
321 185 8
345 468 7
385 35 4
313 34 20
253 208 4
146 268 17
481 229 7
29 477 10
490 212 13
463 189 4
449 459 2
316 217 7
381 362 1
42 3 13
419 469 2
488 9 18
339 10 10
108 208 5
277 115 7
451 170 13
241 320 20
153 249 2
143 309 5
328 322 1
131 226 9
14 87 11
112 142 1
189 289 12
376 95 5
404 90 15
331 476 2
23 392 18
213 345 15
6 293 20
411 245 18
322 376 18
56 170 12
184 299 6
215 142 15
41 163 4
6 278 18
229 373 5
462 349 14
109 272 6
205 470 2
144 327 7
228 314 6
226 397 5
96 392 12
482 13 14
267 164 1
138 480 18
346 1 15
356 346 10
111 482 11
196 298 15
92 426 1
371 279 14
254 189 2
385 55 1
276 348 1
407 271 17
342 310 17
34 357 15
7 92 18
192 4 17
490 132 14
395 41 20
435 390 1
250 293 1
79 195 5
239 405 13
492 157 19
275 66 17
138 25 17
223 216 1
423 150 5
316 149 13
120 23 4
498 307 8
225 415 1
214 5 2
361 263 12
333 146 13
212 294 5
408 377 11
242 275 3
416 149 8
142 140 14
254 348 3
11 271 19
467 446 13
403 270 20
419 216 9
183 109 10
419 265 5
97 115 4
198 80 19
146 401 3
299 379 2
431 29 8
92 358 19
200 240 12
264 23 9
26 139 4
109 274 12
40 300 9
169 107 4
315 218 1
183 421 17
322 288 20
80 24 14
454 250 4
267 87 8
206 497 5
38 166 12
310 104 19
340 100 2
295 184 7
187 123 15
391 244 1
136 481 3
449 224 16
128 249 6
467 53 14
368 433 19
160 108 19
296 7 3
273 413 18
70 260 10
363 284 18
133 235 5
7 429 10
177 238 6
207 168 18
230 90 3
400 339 16
313 440 14
178 289 17
333 93 7
209 22 2
412 372 13
453 5 13
233 318 3
336 399 15
403 382 20
196 438 4
16 369 7
488 227 14
431 66 7
466 408 18
225 44 8
65 24 19
123 79 13
387 263 7
397 101 17
491 362 9
333 384 11
461 233 8
167 133 2
387 81 13
340 89 2
208 288 6
433 132 3
218 15 9
470 38 18
414 426 3
219 90 11
279 114 16
146 234 12
447 257 9
402 19 3
287 160 13
44 63 20
64 416 18
204 465 12
160 417 7
248 36 18
363 403 19
27 453 8
385 85 9
211 271 11
208 114 7
289 340 9
124 140 20
35 495 3
64 73 7
46 490 20
88 89 15
161 229 2
255 378 1
451 410 2
288 250 2
91 239 18
89 278 4
106 211 18
323 249 2
252 369 9
222 254 19
390 100 11
206 209 7
84 153 6
121 389 12
103 358 15
438 233 16
163 133 1
46 10 7
92 264 8
427 328 16
432 217 16
407 487 16
462 443 3
132 37 20
446 426 15
99 108 16
354 431 4
260 424 19
416 49 4
361 35 19
27 282 3
93 171 13
483 430 11
36 118 10
320 488 8
136 1 12
468 174 7
316 349 8
480 251 11
50 334 2
98 435 6
489 424 6
351 480 1
352 105 13
318 104 3
232 69 4
372 432 20
224 321 14
434 439 14
415 95 13
497 410 19
183 436 16
492 20 8
96 181 15
234 362 13
483 173 12
200 453 19
360 57 11
20 298 11
170 486 15
286 386 14
396 268 4
64 388 7
122 335 7
232 96 11
371 301 19
81 487 18
249 19 2
446 251 5
108 354 16
144 344 2
191 227 9
286 346 18
22 154 15
65 6 7
40 428 16
373 85 3
327 147 10
469 311 14
177 300 8
321 235 10
252 249 8
451 37 16
308 287 19
345 82 4
131 421 16
283 34 17
16 144 14
226 196 10
451 343 14
273 30 11
267 429 9
460 431 20
216 421 6
366 236 13
360 329 18
199 111 18
165 369 16
263 312 15
468 358 2
483 91 17
26 481 14
174 487 15
172 371 3
80 297 8
230 393 16
249 312 15
462 114 6
272 465 17
265 209 9
38 170 1
443 210 3
352 253 16
223 165 11
379 224 18
311 91 20
482 403 2
307 264 4
66 17 1
189 287 6
467 121 3
41 65 3
278 251 3
474 233 12
492 127 13
78 445 14
382 353 18
123 394 12
403 459 8
376 390 11
83 339 12
18 252 6
480 178 20
101 419 9
445 366 7
335 42 10
94 339 13
186 122 12
57 25 19
201 94 20
147 222 16
246 197 20
303 473 15
329 17 8
348 392 9
376 111 15
474 171 17
386 215 3
444 148 16
468 209 14
368 135 7
384 322 13
321 269 15
310 469 2
335 484 1
321 319 18
90 152 2
378 464 10
9 127 2
88 51 10
474 57 9
111 126 1
478 10 2
19 365 7
413 403 3
26 450 9
322 417 2
187 487 1
0 433 3
361 258 14
189 47 13
117 132 5
233 226 3
137 327 15
480 195 2
176 414 5
83 127 15
307 233 13
496 163 7
462 190 11
106 44 4
275 65 6
75 385 13
255 459 13
53 412 16
464 474 12
456 74 16
245 379 16
203 424 11
358 364 1
293 68 18
393 385 2
457 443 12
487 416 9
48 84 10
405 188 6
453 214 12
405 116 13
293 177 9
413 141 18
363 268 16
279 10 6
0 274 13
486 351 2
283 112 20
474 85 1
315 146 6
344 235 6
429 450 11
352 2 20
167 375 12
103 492 8
16 468 9
279 469 10
135 266 16
209 327 1
24 464 17
187 191 12
432 480 19
182 324 3
409 405 3
102 374 12
283 498 16
414 131 18
87 400 8
370 403 20
493 368 7
308 204 7
110 310 15
244 338 4
461 341 10
119 466 3
297 2 18
31 34 6
286 161 19
17 439 17
433 350 17
381 79 20
243 474 14
421 409 14
368 5 19
381 237 11
415 4 11
41 459 20
70 64 17
358 108 3
322 160 17
324 460 8
107 252 2
153 271 3
195 153 19
230 54 15
351 87 10
347 67 5
429 194 4
56 283 19
105 448 1
79 114 12
195 208 10
58 319 8
277 90 15
286 456 2
239 38 1
495 340 14
142 492 19
159 56 15
287 230 5
301 44 5
388 468 19
266 237 2
309 399 10
391 484 7
420 214 7
230 142 10
26 432 19
89 191 7
235 165 7
496 469 1
435 235 2
229 6 2
320 374 7
240 383 2
415 310 12
195 392 4
417 105 6
12 285 14
157 337 10
252 172 12
388 386 5
401 85 11
325 317 16
114 352 11
423 17 9
322 31 14
285 178 20
125 405 20
345 307 8
5 173 13
442 400 5
253 397 11
387 250 19
173 46 7
322 382 2
156 100 18
315 234 5
72 295 6
303 152 7
391 119 5
205 457 18
492 217 6
16 402 6
197 225 14
275 30 14
295 179 7
198 354 11
10 96 14
392 422 12
410 45 8
383 64 11
67 378 12
301 483 16
261 331 20
377 209 7
44 387 15
357 353 6
447 166 5
155 489 4
227 306 9
415 424 18
458 39 6
116 92 9
192 340 1
437 44 4
446 436 10
67 81 3
85 336 12
281 145 19
365 195 11
55 306 20
378 306 4
105 30 3
494 265 16
405 70 11
65 421 3
399 111 12
481 299 3
366 216 18
157 415 20
6 355 18
4 150 7
67 59 5
240 371 20
33 323 13
385 361 7
324 336 7
390 382 4
41 436 12
483 458 1
430 375 16
293 361 3
345 186 13
474 87 14
61 120 13
144 417 4
431 291 14
90 376 17
129 344 1
169 32 17
470 369 7
28 37 17
268 180 12
392 412 12
101 404 2
262 477 20
397 53 10
234 411 11
21 260 3
362 342 2
359 233 14
393 365 17
40 474 11
490 63 9
363 489 7
438 442 15
164 171 17
457 295 4
429 204 19
440 27 19
383 311 19
254 431 2
99 454 2
188 351 12
164 439 13
149 466 13
338 15 11
191 317 16
440 223 19
223 449 17
390 104 5
279 50 10
231 399 11
65 402 10
121 47 9
271 316 18
361 188 10
399 460 10
204 90 7
283 171 13
200 282 13
1 135 2
387 471 16
216 11 7
155 453 8
48 196 9
385 333 11
62 31 15
7 28 15
134 193 13
268 92 5
282 98 19
137 331 3
494 462 2
385 218 5
410 62 14
369 305 17
488 375 7
339 246 8
130 302 2
362 218 9
297 293 18
459 160 18
136 406 3
210 153 15
323 480 9
282 19 16
451 161 11
24 379 6
151 92 15
481 456 5
349 258 7
496 56 5
135 324 13
438 357 12
191 220 6
402 482 2
188 447 18
10 250 14
204 242 14
338 7 7
230 348 7
296 402 4
37 150 14
49 77 15
303 327 4
107 356 10
53 97 10
315 314 11
184 276 7
154 405 6
77 274 18
493 411 8
267 195 8
343 221 20
465 223 13
406 455 5
129 76 18
473 87 1
286 148 20
408 401 18
166 277 20
335 227 15
426 398 2
198 304 9
210 235 4
407 468 18
132 161 17
18 303 1
371 485 20
339 57 18
120 259 4
263 114 7
364 339 17
311 111 16
259 142 17
64 257 11
468 157 6
342 230 11
263 498 9
171 461 12
233 405 18
328 290 7
60 320 8
458 441 7
102 356 6
59 336 20
482 475 15
96 209 15
262 80 2
86 321 1
357 79 11
351 331 7
297 470 1
254 212 8
216 228 7
129 315 14
116 324 18
208 391 20
284 289 7
21 314 17
163 7 14
213 361 20
148 245 12
16 326 16
94 197 1
458 111 19
344 298 18
359 37 5
361 54 6
180 304 6
236 280 13
259 477 4
204 198 1
292 46 8
379 351 4
123 494 15
27 145 2
267 175 4
400 91 18
440 236 13
424 451 8
281 55 1
14 487 3
151 15 13
351 397 14
139 478 6
359 469 16
472 343 3
35 41 18
4 6 4
312 418 6
137 105 8
493 161 19
222 497 9
248 224 6
365 443 8
273 362 5
171 43 9
23 312 7
3 23 12
153 419 3
186 63 3
56 100 2
16 209 5
406 101 11
130 168 7
3 60 8
95 147 15
56 40 15
61 146 3
125 207 14
272 473 6
495 64 6
236 443 17
97 278 1
88 54 7
335 216 15
41 81 17
33 43 10
333 49 12
200 390 13
468 148 3
472 5 12
236 0 18
458 256 9
488 430 11
258 262 11
263 276 16
249 127 16
326 105 19
26 92 10
463 31 2
219 369 6
234 495 11
84 254 7
497 386 2
343 169 10
182 242 7
367 378 11
76 182 17
10 149 14
354 204 13
289 118 5
295 414 13
137 65 6
158 35 11
325 21 4
413 257 7
19 76 3
436 203 5
227 411 3
251 397 20
356 283 14
437 478 11
383 337 18
423 324 7
343 226 14
220 326 16
122 14 6
319 280 17
388 145 16
121 44 2
396 106 18
134 100 8
9 48 12
290 84 20
368 203 6
326 158 6
498 386 20
396 229 1
228 120 3
394 6 4
331 43 8
192 260 4
372 406 10
217 11 11
212 463 15
273 139 11
163 455 10
68 212 15
167 147 7
496 394 1
351 474 9
466 344 7
317 166 19
94 293 3
324 5 12
227 340 20
13 226 16
358 91 17
175 412 17
335 304 16
128 457 19
463 219 15
91 348 20
65 452 18
232 82 16
385 70 18
499 435 15
202 123 11
300 305 19
30 199 15
55 473 10
31 436 16
209 398 8
144 411 6
110 375 18
257 214 14
293 184 2
34 472 6
155 234 20
3 194 1
293 143 20
72 398 10
420 74 19
483 5 9
442 176 19
424 361 7
101 139 14
293 28 1
310 107 19
392 195 7
44 14 18
346 10 4
173 276 2
166 193 7
234 391 19
450 458 1
26 399 3
335 360 9
180 440 20
376 299 5
442 195 5
8 47 15
400 409 6
249 400 4
308 395 12
198 389 15
163 19 12
499 421 2
171 225 6
96 465 10
274 403 15
120 55 14
97 432 15
170 464 17
157 461 14
356 80 18
207 110 2
52 118 9
266 364 4
244 475 10
200 464 20
185 65 3
489 183 3
234 371 12
178 301 3
389 425 16
298 135 6
420 457 10
336 329 15
292 318 14
191 25 12
470 291 1
408 106 20
430 480 14
29 317 19
83 125 3
142 185 13
212 3 18
144 369 12
252 147 3
46 60 4
385 20 19
368 448 2
195 69 6
324 72 2
324 424 11
238 240 7
45 187 19
342 102 19
178 448 2
155 122 18
394 88 5
304 122 4
229 471 14
235 210 7
74 270 5
391 89 8
179 217 10
184 87 9
278 109 19
437 237 17
212 218 16
373 282 7
153 412 19
249 136 13
275 356 10
64 141 2
171 467 18
199 20 8
136 159 12
368 383 15
267 9 9
174 460 3
196 336 14
150 437 15
160 433 15
350 294 9
103 343 9
39 118 13
374 451 8
237 450 19
477 482 20
452 270 19
434 279 10
322 466 4
357 136 20
340 465 6
155 134 20
468 448 18
281 195 1
101 34 16
207 131 12
307 145 14
245 52 5
347 99 3
263 354 12
213 274 2
459 232 16
89 467 20
217 260 15
57 119 13
357 371 2
425 67 19
326 104 15
156 488 2
219 348 19
302 364 17
135 209 9
451 2 19
84 32 5
187 167 13
421 323 10
19 281 15
250 350 18
221 9 10
395 50 7
316 443 3
499 384 6
13 102 4
112 280 6
415 185 19
111 76 19
235 476 15
490 448 9
160 452 14
213 276 1
188 46 8
232 395 4
23 316 13
439 232 16
21 298 6
421 374 5
16 170 11
242 223 6
110 94 6
148 493 7
83 335 2
467 136 7
440 163 2
182 268 17
499 48 15
57 455 1
277 173 17
108 369 12
312 343 5
382 323 17
152 397 1
115 213 6
318 403 13
163 98 4
326 47 2
144 325 5
173 147 17
303 229 8
464 407 17
116 231 20
426 462 13
310 261 12
239 244 1
175 225 20
409 34 8
274 329 6
343 329 8
160 64 19
455 488 9
126 478 6
265 444 7
483 214 12
411 330 7
126 237 11
194 329 7
331 55 3
36 88 20
79 103 20
245 236 20
215 225 15
292 472 6
188 110 5
256 333 7
80 410 13
428 264 18
243 62 13
248 275 1
160 186 17
11 261 15
297 484 3
21 462 13
93 119 10
89 250 7
325 111 20
488 485 12
39 278 9
79 30 5
394 334 15
348 12 19
475 351 19
181 246 17
17 497 12
104 419 11
3 341 9
469 480 1
382 490 7
109 181 1
297 17 7
428 297 19
237 182 12
229 353 14
314 458 8
166 289 2
234 239 13
216 86 19
149 93 19
172 158 5
18 61 6
219 314 9
237 484 16
216 399 17
389 1 18
108 355 14
201 475 3
422 472 5
382 486 8
161 97 11
373 462 5
104 62 2
467 292 11
2 196 17
246 281 9
56 188 5
491 370 10
361 225 18
302 65 1
163 188 4
469 101 7
58 487 1
109 359 12
454 277 14
343 372 16
311 152 12
47 118 11
61 177 2
134 107 14
486 12 13
455 121 16
191 237 2
487 78 16
459 405 3
264 81 14
392 365 11
470 323 4
451 227 10
389 387 14
282 359 8
169 12 19
319 444 3
217 408 19
131 1 4
322 177 16
443 154 2
102 34 12
109 154 5
448 298 9
357 481 11
69 479 4
353 25 9
348 358 1
194 8 7
38 413 16
231 397 18
351 219 17
371 273 19
373 253 8
462 311 16
199 309 19
363 254 4
262 153 18
189 462 8
276 84 3
27 329 18
331 77 14
456 491 15
443 316 13
106 477 7
1 177 14
282 191 5
486 230 8
219 429 8
356 147 8
239 264 18
148 125 12
4 298 9
435 19 3
172 354 15
392 53 20
356 453 16
343 470 12
468 51 1
393 275 14
364 405 3
356 174 5
344 8 1
198 258 2
136 3 13
474 196 10
475 340 10
97 189 20
456 288 20
208 267 9
445 119 4
213 60 5
332 402 17
403 98 18
353 24 19
68 193 9
146 242 14
370 176 18
493 305 8
427 384 9
425 266 2
256 433 10
79 307 12
106 385 9
7 408 4
51 53 20
370 66 15
131 351 14
198 411 8
160 86 5
151 228 12
348 99 15
17 203 8
275 333 20
3 224 14
392 108 1
57 327 5
67 386 18
367 73 15
435 348 4
432 458 3
291 165 14
244 4 3
81 219 14
446 336 17
25 196 13
215 176 6
393 387 19
273 35 11
315 37 18
352 283 12
415 10 1
135 399 3
295 235 4
49 434 3
61 13 14
88 25 7
383 489 8
182 172 3
316 232 14
3 40 13
311 381 8
71 289 12
183 99 8
13 279 6
490 213 8
124 418 8
449 403 16
169 379 7
247 295 5
219 292 15
379 189 19
107 259 18
389 288 16
311 229 17
211 4 8
384 115 16
244 261 2
229 337 11
139 158 16
256 443 9
107 32 5
127 30 8
345 289 17
368 50 11
229 290 15
107 387 8
313 211 3
213 419 10
108 338 13
474 215 6
141 6 3
170 134 16
377 493 12
56 332 8
431 460 14
285 494 10
269 304 12
114 224 20
106 110 3
399 481 5
261 348 12
154 361 13
39 363 18
61 458 1
478 209 1
342 91 20
401 440 19
451 100 12
397 136 10
71 158 2
482 459 9
462 24 7
491 489 3
192 424 1
71 365 4
260 168 7
23 181 17
91 297 11
202 320 16
11 347 15
448 398 2
356 358 10
267 296 2
420 462 6
383 493 4
78 124 20
133 287 19
339 285 9
146 467 14
368 490 11
204 183 7
7 113 5
365 111 18
145 157 6
283 103 11
367 13 1
358 150 4
453 128 19
152 369 9
341 208 20
243 172 13
241 340 16
75 394 8
373 3 9
189 268 9
268 494 16
495 59 8
482 272 2
360 438 10
187 296 15
314 134 5
136 168 18
184 409 20
386 77 1
299 335 5
168 375 18
143 436 8
329 497 17
71 16 5
174 142 5
276 207 3
168 497 12
304 491 3
211 104 12
423 141 13
435 483 2
59 66 7
343 352 8
144 167 14
256 234 12
386 69 9
407 443 6
301 33 11
12 223 5
261 163 15
457 72 10
266 28 19
101 411 20
269 392 3
301 492 11
106 376 20
28 436 5
493 113 13
370 415 14
370 172 16
164 348 8
97 182 2
302 415 9
113 33 17
172 259 16
137 380 10
319 199 12
371 115 4
247 470 2
16 411 17
52 62 7
403 23 11
49 108 12
175 397 10
8 84 18
206 295 18
106 346 6
316 148 8
276 135 20
170 30 1
11 248 4
92 385 7
108 92 19
468 204 20
325 216 9
101 128 12
479 171 10
327 377 2
153 81 6
435 283 17
444 79 3
289 454 20
196 421 10
255 153 14
277 397 17
414 198 4
163 128 6
426 30 14
78 5 15
231 323 13
215 136 20
136 12 6
135 41 9
17 127 1
212 186 6
437 130 7
493 432 12
187 130 6
437 324 1
296 438 15
453 195 16
180 100 3
453 113 18
419 250 1
12 373 14
378 298 5
131 8 12
199 47 10
18 126 3
328 315 15
287 78 20
340 81 17
323 319 15
188 119 17
199 374 15
145 497 15
167 23 9
154 118 20
27 239 1
132 16 3
197 232 10
243 445 12
159 393 20
444 73 11
214 197 19
169 203 11
383 30 18
209 402 8
257 379 1
118 79 9
405 291 7
66 103 11
48 453 20
180 269 8
176 303 14
189 17 1
66 14 1
45 432 19
303 395 1
438 46 20
289 8 14
85 439 10
149 322 16
155 46 10
122 479 7
325 12 6
257 76 18
328 206 15
237 66 8
437 26 7
464 245 20
110 175 3
203 217 9
197 366 4
327 499 20
420 199 13
70 73 14
195 203 18
341 350 15
236 138 3
429 220 19
175 472 2
484 283 13
226 289 16
422 169 5
369 354 8
366 217 19
92 114 1
412 220 14
353 280 9
318 481 18
97 388 6
407 494 6
201 432 6
319 54 1
435 293 2
363 43 12
378 419 9
92 306 17
414 420 13
473 344 12
369 221 15
294 222 14
432 245 13
115 411 11
365 57 12
176 269 9
160 329 11
251 207 5
480 355 8
145 112 10
271 389 3
117 42 1
417 169 5
171 498 9
32 106 18
277 208 15
70 465 1
435 485 8
262 269 12
6 437 1
112 225 6
322 171 7
46 412 10
155 336 16
227 135 10
398 51 2
370 190 20
363 340 11
107 253 14
197 115 11
286 301 8
260 89 18
487 203 17
386 61 12
257 266 17
415 186 20
407 364 2
146 396 3
430 27 17
455 314 11
484 411 2
49 298 12
433 16 8
93 310 13
303 477 2
261 22 7
49 98 11
261 457 8
178 116 13
215 31 10
45 203 3
107 45 19
353 231 2
70 370 6
376 114 16
206 108 16
230 215 8
451 85 7
322 455 20
64 228 2
165 299 19
368 484 9
224 217 14
